"date", "data_product_code", "temperature", "temperature_dewpoint", "cloud_cover_fraction", "air_pressure", "wind_speed", "wind_dir_degrees", "ISD_precip_01hr"
1950-11-01 13:00:00, "SAO  ", -1.1, -3.3, 0, 1021.7, 1.5, 315, 0
1950-11-01 14:00:00, "SAO  ", 0.6, -2.2, 0, 1022, 0, 0, 0
1950-11-01 15:00:00, "SAO  ", 5.6, -1.7, 0, 1022, 3.6, 270, 0
1950-11-01 16:00:00, "SAO  ", 8.3, -3.3, 0, 1022.4, 2.6, 270, 0
1950-11-01 17:00:00, "SAO  ", 9.4, -2.8, 0, 1021.7, 1.5, 270, 0
1950-11-01 18:00:00, "SAO  ", 11.1, -2.8, 0, 1020.7, 0, 0, 0
1950-11-01 19:00:00, "SAO  ", 12.2, -2.8, 0.25, 1019.3, 1.5, 270, 0
1950-11-01 20:00:00, "SAO  ", 12.8, -1.7, 0.625, 1019, 1.5, 135, 0
1950-11-01 21:00:00, "SAO  ", 11.7, -2.2, 0.875, 1019, 0, 0, 0
1950-11-01 22:00:00, "SAO  ", 11.1, -2.2, 1, 1019.3, 0.5, 135, 0
1950-11-01 23:00:00, "SAO  ", 9.4, -3.9, 1, 1020, 3.1, 45, 0
1950-11-02 00:00:00, "SAO  ", 6.7, -5.6, 0.75, 1020, 4.1, 45, 0
1950-11-02 01:00:00, "SAO  ", 3.9, -5, 0.5, 1020.7, 3.6, 45, 0
1950-11-02 02:00:00, "SAO  ", 3.3, -5, 0.25, 1020, 4.1, 45, 0
1950-11-02 03:00:00, "SAO  ", 3.3, -4.4, 0.25, 1019.3, 2.1, 23, 0
1950-11-02 04:00:00, "SAO  ", 2.8, -4.4, 0.25, 1019, 1.5, 90, 0
1950-11-02 05:00:00, "SAO  ", 1.7, -5.6, 0.25, 1018, 1.5, 360, 0
1950-11-02 06:00:00, "SAO  ", 1.1, -5.6, 0.25, 1016.9, 1.5, 293, 0
1950-11-02 07:00:00, "SAO  ", 1.7, -3.9, 0.75, 1016.6, 1, 23, 0
1950-11-02 08:00:00, "SAO  ", 2.8, -3.3, 1, 1015.9, 1, 270, 0
1950-11-02 09:00:00, "SAO  ", 2.2, -3.3, 1, 1015.9, 0.5, 338, 0
1950-11-02 10:00:00, "SAO  ", 2.2, -4.4, 0.75, 1016.6, 2.1, 315, 0
1950-11-02 11:00:00, "SAO  ", 1.7, -5, 0.875, 1016.9, 5.2, 360, 0
1950-11-02 12:00:00, "SAO  ", 1.7, -4.4, 1, 1019, 8.8, 360, 0
1950-11-02 13:00:00, "SAO  ", 0, -0.6, 1, 1021.7, 6.7, 338, 0
1950-11-02 14:00:00, "SAO  ", 1.1, 0, 1, 1023.7, 7.7, 360, 0
1950-11-02 15:00:00, "SAO  ", 1.1, 0.6, 1, 1025.1, 9.3, 360, 0
1950-11-02 16:00:00, "SAO  ", 0, 0, 1, 1027.8, 8.2, 338, 0
1950-11-02 17:00:00, "SAO  ", 0.6, 0.6, 1, 1029.5, 8.8, 360, 3
1950-11-02 18:00:00, "SAO  ", 0.6, 0, 1, 1029.5, 8.8, 338, 5
1950-11-02 19:00:00, "SAO  ", 0.6, 0, 1, 1030.8, 10.8, 338, 5
1950-11-02 20:00:00, "SAO  ", 2.8, 0.6, 0.875, 1030.1, 10.8, 315, 3
1950-11-02 21:00:00, "SAO  ", 0.6, -0.6, 1, 1031.5, 7.2, 338, 0
1950-11-02 22:00:00, "SAO  ", 0, 0, 1, 1032.5, 7.7, 338, 8
1950-11-02 23:00:00, "SAO  ", -0.6, -0.6, 1, 1033.9, 5.7, 338, 13
1950-11-03 00:00:00, "SAO  ", -1.1, -1.1, 1, 1034.2, 8.2, 360, 8
1950-11-03 01:00:00, "SAO  ", -1.7, -3.9, 0.75, 1034.9, 8.8, 360, 0
1950-11-03 02:00:00, "SAO  ", -2.2, -3.3, 1, 1035.9, 8.2, 360, 0
1950-11-03 03:00:00, "SAO  ", -2.2, -3.3, 1, 1036.2, 6.7, 338, 0
1950-11-03 04:00:00, "SAO  ", -2.2, -3.3, 1, 1036.9, 4.6, 338, 0
1950-11-03 05:00:00, "SAO  ", -3.3, -5, 0.625, 1036.9, 3.6, 338, 0
1950-11-03 06:00:00, "SAO  ", -5, -7.2, 0.625, 1037.3, 4.1, 338, 0
1950-11-03 07:00:00, "SAO  ", -6.7, -8.9, 0.625, 1037.6, 0.5, 270, 0
1950-11-03 08:00:00, "SAO  ", -7.2, -8.9, 0.25, 1037.3, 0.5, 225, 0
1950-11-03 09:00:00, "SAO  ", -7.2, -8.9, 0.25, 1037.6, 1.5, 248, 0
1950-11-03 10:00:00, "SAO  ", -7.2, -8.9, 0, 1037.3, 1, 248, 0
1950-11-03 11:00:00, "SAO  ", -7.2, -10, 0, 1036.6, 1.5, 293, 0
1950-11-03 12:00:00, "SAO  ", -7.2, -10, 0, 1035.9, 1.5, 293, 0
1950-11-03 13:00:00, "SAO  ", -6.7, -8.3, 0, 1036.6, 1, 293, 0
1950-11-03 14:00:00, "SAO  ", -5, -8.3, 0.125, 1036.2, 2.6, 270, 0
1950-11-03 15:00:00, "SAO  ", -3.9, -7.8, 0.375, 1035.9, 2.1, 270, 0
1950-11-03 16:00:00, "SAO  ", -1.1, -5, 0.375, 1035.6, 1.5, 293, 0
1950-11-03 17:00:00, "SAO  ", 0.6, -2.2, 0.375, 1034.5, 1.5, 315, 0
1950-11-03 18:00:00, "SAO  ", 1.1, -1.7, 0.375, 1033.5, 1, 90, 0
1950-11-03 19:00:00, "SAO  ", 0, -2.2, 0.625, 1032.9, 2.1, 90, 0
1950-11-03 20:00:00, "SAO  ", 1.1, -1.1, 0.625, 1031.2, 2.1, 90, 0
1950-11-03 21:00:00, "SAO  ", 1.7, -2.2, 0.375, 1030.5, 2.1, 90, 0
1950-11-03 22:00:00, "SAO  ", 1.7, -2.2, 0.375, 1029.8, 2.6, 90, 0
1950-11-03 23:00:00, "SAO  ", 0, -2.8, 0.375, 1029.1, 1.5, 135, 0
1950-11-04 00:00:00, "SAO  ", -0.6, -5.6, 0.375, 1028.1, 1.5, 180, 0
1950-11-04 01:00:00, "SAO  ", -0.6, -5.6, 0.75, 1027.4, 1.5, 203, 0
1950-11-04 02:00:00, "SAO  ", -0.6, -5.6, 0.25, 1026.4, 1.5, 180, 0
1950-11-04 03:00:00, "SAO  ", -0.6, -4.4, 1, 1025.7, 1, 180, 0
1950-11-04 04:00:00, "SAO  ", 0, -4.4, 1, 1024.4, 1.5, 135, 0
1950-11-04 05:00:00, "SAO  ", 0.6, -3.9, 1, 1022.4, 1.5, 135, 0
1950-11-04 06:00:00, "SAO  ", 0.6, -3.9, 1, 1021.3, 1.5, 135, 0
1950-11-04 07:00:00, "SAO  ", 1.1, -2.2, 1, 1019.6, 1.5, 90, 0
1950-11-04 08:00:00, "SAO  ", 1.7, -2.8, 1, 1019, 1, 90, 0
1950-11-04 09:00:00, "SAO  ", 1.7, -2.8, 1, 1018.6, 1.5, 90, 0
1950-11-04 10:00:00, "SAO  ", 1.7, -1.7, 1, 1018, 0, 0, 0
1950-11-04 11:00:00, "SAO  ", 2.2, -0.6, 1, 1017.6, 0, 0, 0
1950-11-04 12:00:00, "SAO  ", 3.3, -0.6, 1, 1017.3, 0, 0, 0
1950-11-04 13:00:00, "SAO  ", 1.7, -1.1, 0.875, 1016.9, 1, 68, 0
1950-11-04 14:00:00, "SAO  ", 6.7, 1.7, 0.875, 1016.3, 1, 270, 0
1950-11-04 15:00:00, "SAO  ", 7.2, 3.3, 1, 1016.6, 1.5, 293, 0
1950-11-04 16:00:00, "SAO  ", 12.2, 5.6, 1, 1015.6, 1.5, 270, 0
1950-11-04 17:00:00, "SAO  ", 15.6, 6.1, 1, 1014.9, 3.6, 315, 0
1950-11-04 18:00:00, "SAO  ", 16.1, 4.4, 1, 1013.9, 8.8, 338, 0
1950-11-04 19:00:00, "SAO  ", 17.8, 5, 1, 1012.2, 8.8, 315, 0
1950-11-04 20:00:00, "SAO  ", 18.9, 2.8, 1, 1011.9, 9.3, 338, 0
1950-11-04 21:00:00, "SAO  ", 18.9, 1.7, 1, 1011.9, 8.2, 315, 0
1950-11-04 22:00:00, "SAO  ", 18.3, 2.2, 1, 1010.8, 3.6, 315, 0
1950-11-04 23:00:00, "SAO  ", 16.1, 5, 1, 1010.2, 1.5, 293, 0
1950-11-05 00:00:00, "SAO  ", 12.8, 5.6, 0.75, 1010.5, 2.1, 248, 0
1950-11-05 01:00:00, "SAO  ", 10, 2.8, 0.75, 1010.5, 1.5, 248, 0
1950-11-05 02:00:00, "SAO  ", 10, 2.8, 0.25, 1009.1, 1.5, 293, 0
1950-11-05 03:00:00, "SAO  ", 10, 2.2, 0, 1008.1, 1.5, 270, 0
1950-11-05 04:00:00, "SAO  ", 7.2, 1.7, 0, 1007.5, 1.5, 225, 0
1950-11-05 05:00:00, "SAO  ", 8.9, -0.6, 0, 1006.4, 0.5, 225, 0
1950-11-05 06:00:00, "SAO  ", 8.9, -0.6, 0, 1005.1, 0.5, 158, 0
1950-11-05 07:00:00, "SAO  ", 7.2, -1.7, 0, 1003.7, 0, 0, 0
1950-11-05 08:00:00, "SAO  ", 10.6, -1.7, 0, 1002, 3.1, 248, 0
1950-11-05 09:00:00, "SAO  ", 5, 2.2, 0, 1001.7, 3.1, 45, 0
1950-11-05 10:00:00, "SAO  ", 6.7, -1.1, 0, 1000.7, 2.6, 90, 0
1950-11-05 11:00:00, "SAO  ", 8.3, -2.2, 0.125, 1001, 1.5, 315, 0
1950-11-05 12:00:00, "SAO  ", 5.6, -1.7, 0, 1001.4, 1.5, 203, 0
1950-11-05 13:00:00, "SAO  ", 8.3, -2.8, 0.125, 1002, 5.2, 315, 0
1950-11-05 14:00:00, "SAO  ", 9.4, 0, 0.625, 1002.7, 1.5, 225, 0
1950-11-05 15:00:00, "SAO  ", 13.3, -0.6, 0.75, 1003.4, 5.2, 315, 0
1950-11-05 16:00:00, "SAO  ", 18.3, -2.2, 0.125, 1003.1, 12.9, 315, 0
1950-11-05 17:00:00, "SAO  ", 20, 0, 0.375, 1002.7, 15.5, 315, 0
1950-11-05 18:00:00, "SAO  ", 20, 0, 1, 1002.4, 15.5, 315, 0
1950-11-05 19:00:00, "SAO  ", 17.2, 0, 0.625, 1003.1, 17.5, 293, 0
1950-11-05 20:00:00, "SAO  ", 16.7, -0.6, 0.25, 1004.1, 15.5, 315, 0
1950-11-05 21:00:00, "SAO  ", 15, 0, 0, 1006.1, 18, 338, 0
1950-11-05 22:00:00, "SAO  ", 13.3, -1.1, 0, 1007.8, 15.5, 338, 0
1950-11-05 23:00:00, "SAO  ", 10.6, -1.7, 0, 1009.1, 14.4, 338, 0
1950-11-06 00:00:00, "SAO  ", 9.4, -2.2, 0, 1011.5, 12.9, 338, 0
1950-11-06 01:00:00, "SAO  ", 6.7, -1.1, 0, 1013.2, 12.9, 338, 0
1950-11-06 02:00:00, "SAO  ", 5.6, -1.1, 0, 1013.9, 10.3, 338, 0
1950-11-06 03:00:00, "SAO  ", 5, -4.4, 0, 1014.6, 8.8, 338, 0
1950-11-06 04:00:00, "SAO  ", 3.3, -3.9, 0, 1015.6, 5.2, 315, 0
1950-11-06 05:00:00, "SAO  ", 1.7, -5, 0, 1016.6, 2.6, 315, 0
1950-11-06 06:00:00, "SAO  ", 1.1, -5, 0, 1016.9, 3.6, 315, 0
1950-11-06 07:00:00, "SAO  ", 1.7, -5.6, 0.25, 1018.6, 5.7, 315, 0
1950-11-06 08:00:00, "SAO  ", 1.1, -6.1, 0.25, 1019, 3.1, 293, 0
1950-11-06 09:00:00, "SAO  ", 1.7, -6.1, 0.625, 1019.6, 2.6, 315, 0
1950-11-06 10:00:00, "SAO  ", 1.7, -6.1, 0.75, 1019.3, 3.6, 270, 0
1950-11-06 11:00:00, "SAO  ", 1.1, -3.9, 0.75, 1020, 1.5, 270, 0
1950-11-06 12:00:00, "SAO  ", 1.7, -5, 1, 1020.3, 2.1, 225, 0
1950-11-06 13:00:00, "SAO  ", 1.7, -4.4, 0.875, 1020.7, 1, 135, 0
1950-11-06 14:00:00, "SAO  ", 1.7, -4.4, 1, 1021, 1.5, 113, 0
1950-11-06 15:00:00, "SAO  ", 2.8, -3.3, 1, 1021, 2.1, 135, 0
1950-11-06 16:00:00, "SAO  ", 6.7, -3.9, 1, 1019.6, 5.2, 180, 0
1950-11-06 17:00:00, "SAO  ", 6.7, -2.8, 1, 1019.6, 5.7, 180, 0
1950-11-06 18:00:00, "SAO  ", 7.8, -3.3, 0.875, 1018.6, 5.2, 158, 0
1950-11-06 19:00:00, "SAO  ", 10.6, -0.6, 1, 1015.2, 5.2, 158, 0
1950-11-06 20:00:00, "SAO  ", 10, -3.3, 1, 1015.9, 7.2, 158, 0
1950-11-06 21:00:00, "SAO  ", 10.6, -3.3, 1, 1015.2, 5.2, 158, 0
1950-11-06 22:00:00, "SAO  ", 10, -1.7, 1, 1014.9, 3.6, 135, 0
1950-11-06 23:00:00, "SAO  ", 6.7, -2.2, 1, 1016.6, 5.2, 23, 0
1950-11-07 00:00:00, "SAO  ", 4.4, -3.9, 0.75, 1016.9, 2.1, 225, 0
1950-11-07 01:00:00, "SAO  ", 1.7, -5, 0.5, 1017.6, 1.5, 360, 0
1950-11-07 02:00:00, "SAO  ", 0, -4.4, 0.5, 1018.6, 3.1, 23, 0
1950-11-07 03:00:00, "SAO  ", 0, -5, 0.25, 1018.6, 2.6, 45, 0
1950-11-07 04:00:00, "SAO  ", -0.6, -5.6, 0.25, 1017.6, 3.1, 45, 0
1950-11-07 05:00:00, "SAO  ", -1.1, -5, 0.375, 1017.6, 2.1, 225, 0
1950-11-07 06:00:00, "SAO  ", -1.1, -4.4, 0.375, 1016.9, 2.1, 225, 0
1950-11-07 07:00:00, "SAO  ", -0.6, -4.4, 1, 1016.3, 0, 0, 0
1950-11-07 08:00:00, "SAO  ", 0.6, -3.3, 1, 1016.3, 0, 0, 0
1950-11-07 09:00:00, "SAO  ", 1.1, -2.2, 1, 1016.3, 0, 0, 0
1950-11-07 10:00:00, "SAO  ", 5.6, 1.7, 0.75, 1015.2, 2.6, 293, 0
1950-11-07 11:00:00, "SAO  ", 4.4, 0.6, 0.25, 1016.3, 3.6, 270, 0
1950-11-07 12:00:00, "SAO  ", 3.3, 0, 0, 1016.6, 1.5, 248, 0
1950-11-07 13:00:00, "SAO  ", 2.2, 0, 0.125, 1017.3, 1, 225, 0
1950-11-07 14:00:00, "SAO  ", 1.7, 0, 0.125, 1017.3, 0.5, 360, 0
1950-11-07 15:00:00, "SAO  ", 6.1, 1.7, 0.25, 1016.3, 1.5, 225, 0
1950-11-07 16:00:00, "SAO  ", 9.4, 2.2, 1, 1015.6, 2.1, 270, 0
1950-11-07 17:00:00, "SAO  ", 10.6, 0, 1, 1015.6, 5.7, 270, 0
1950-11-07 18:00:00, "SAO  ", 10, 2.2, 1, 1013.9, 3.1, 270, 0
1950-11-07 19:00:00, "SAO  ", 10, 2.2, 1, 1013.2, 2.1, 270, 0
1950-11-07 20:00:00, "SAO  ", 10.6, 0, 1, 1011.5, NA, 90, 0
1950-11-07 21:00:00, "SAO  ", 8.3, 3.3, 1, 1010.8, 4.6, 23, 0
1950-11-07 22:00:00, "SAO  ", 6.1, 5, 1, 1010.2, 6.7, 23, 3
1950-11-07 23:00:00, "SAO  ", 4.4, 2.8, 1, 1010.8, 7.7, 338, 3
1950-11-08 00:00:00, "SAO  ", 3.3, 2.2, 1, 1011.5, 8.2, 360, 3
1950-11-08 01:00:00, "SAO  ", 0, 0, 1, 1013.9, 8.8, 338, 5
1950-11-08 02:00:00, "SAO  ", 0, 0, 1, 1013.9, 10.3, 338, 8
1950-11-08 03:00:00, "SAO  ", -1.1, -1.1, 1, 1014.2, 15.5, 338, 13
1950-11-08 04:00:00, "SAO  ", -1.7, -2.2, 1, 1016.3, 11.3, 338, 8
1950-11-08 05:00:00, "SAO  ", -1.7, -2.8, 1, 1015.6, 10.3, 338, 0
1950-11-08 06:00:00, "SAO  ", -1.7, -3.3, 1, 1015.9, 10.3, 338, 0
1950-11-08 07:00:00, "SAO  ", -2.2, -5.6, 1, 1016.3, 11.3, 315, 0
1950-11-08 08:00:00, "SAO  ", -2.2, -5, 1, 1016.3, 8.8, 315, 0
1950-11-08 09:00:00, "SAO  ", -2.2, -5, 1, 1016.6, 11.3, 315, 0
1950-11-08 10:00:00, "SAO  ", -3.3, -6.1, 0.75, 1017.6, 8.8, 338, 0
1950-11-08 11:00:00, "SAO  ", -3.3, -6.7, 1, 1018.3, 10.3, 315, 0
1950-11-08 12:00:00, "SAO  ", -3.9, -7.2, 1, 1019, 8.8, 315, 0
1950-11-08 13:00:00, "SAO  ", -3.9, -7.2, 0.75, 1020, 9.8, 315, 0
1950-11-08 14:00:00, "SAO  ", -4.4, -6.7, 0.75, 1020.3, 11.3, 315, 0
1950-11-08 15:00:00, "SAO  ", -4.4, -6.7, 0.75, 1021.7, 11.8, 315, 0
1950-11-08 16:00:00, "SAO  ", -4.4, -6.7, 0.75, 1022.4, 15.5, 315, 0
1950-11-08 17:00:00, "SAO  ", -4.4, -7.2, 0.875, 1023.4, 15.5, 315, 0
1950-11-08 18:00:00, "SAO  ", -4.4, -8.3, 1, 1023.7, 14.9, 315, 0
1950-11-08 19:00:00, "SAO  ", -4.4, -7.8, 1, 1023.7, 17, 315, 0
1950-11-08 20:00:00, "SAO  ", -4.4, -8.9, 1, 1024, 13.9, 338, 0
1950-11-08 21:00:00, "SAO  ", -5, -8.3, 1, 1025.1, 15.5, 338, 0
1950-11-08 22:00:00, "SAO  ", -5, -8.3, 0.75, 1026.4, 15.5, 315, 0
1950-11-08 23:00:00, "SAO  ", -6.1, -8.3, 0.75, 1027.1, 14.4, 338, 0
1950-11-09 00:00:00, "SAO  ", -6.1, -8.9, 0.875, 1027.8, 14.9, 338, 0
1950-11-09 01:00:00, "SAO  ", -6.7, -11.1, 0.125, 1029.5, 13.4, 315, 0
1950-11-09 02:00:00, "SAO  ", -8.3, -12.2, 0.75, 1031.2, 14.4, 338, 0
1950-11-09 03:00:00, "SAO  ", -8.9, -12.2, 0.75, 1031.5, 15.5, 338, 0
1950-11-09 04:00:00, "SAO  ", -10, -13.9, 0.375, 1032.2, 16, 338, 0
1950-11-09 05:00:00, "SAO  ", -10.6, -14.4, 0.75, 1032.2, 17, 338, 0
1950-11-09 06:00:00, "SAO  ", -11.1, -15, 0.375, 1033.5, 16.5, 338, 0
1950-11-09 07:00:00, "SAO  ", -11.7, -15.6, 0.25, 1033.9, 13.4, 338, 0
1950-11-09 08:00:00, "SAO  ", -11.7, -16.7, 0.125, 1034.2, 14.4, 315, 0
1950-11-09 09:00:00, "SAO  ", -11.7, -16.1, 0, 1034.2, 11.3, 315, 0
1950-11-09 10:00:00, "SAO  ", -11.7, -16.7, 0.125, 1034.5, 10.8, 315, 0
1950-11-09 11:00:00, "SAO  ", -12.2, -15.6, 0.125, 1034.9, 18, 315, 0
1950-11-09 12:00:00, "SAO  ", -12.2, -15.6, 0, 1035.6, 16.5, 315, 0
1950-11-09 13:00:00, "SAO  ", -12.2, -15, 0.625, 1036.9, 15.5, 315, 0
1950-11-09 14:00:00, "SAO  ", -11.7, -16.7, 0.75, 1037.6, 14.4, 315, 0
1950-11-09 15:00:00, "SAO  ", -11.7, -16.7, 1, 1038.9, 16, 315, 0
1950-11-09 16:00:00, "SAO  ", -11.1, -15.6, 1, 1039.6, 17, 315, 0
1950-11-09 17:00:00, "SAO  ", -10.6, -16.1, 1, 1040, 15.5, 315, 0
1950-11-09 18:00:00, "SAO  ", -10, -16.1, 1, 1040, 14.4, 315, 0
1950-11-09 19:00:00, "SAO  ", -9.4, -13.3, 0.75, 1038.6, 15.5, 315, 0
1950-11-09 20:00:00, "SAO  ", -8.3, -13.9, 0.75, 1038.6, 13.4, 315, 0
1950-11-09 21:00:00, "SAO  ", -8.9, -12.8, 0.5, 1037.6, 13.4, 315, 0
1950-11-09 22:00:00, "SAO  ", -9.4, -13.3, 0.375, 1038.6, 13.4, 315, 0
1950-11-09 23:00:00, "SAO  ", -10, -13.3, 0.25, 1038.9, 11.8, 338, 0
1950-11-10 00:00:00, "SAO  ", -10.6, -15.6, 0.25, 1040, 8.8, 315, 0
1950-11-10 01:00:00, "SAO  ", -10.6, -13.3, 0.125, 1039.6, 9.8, 315, 0
1950-11-10 02:00:00, "SAO  ", -11.1, -14.4, 0, 1038.9, 8.2, 338, 0
1950-11-10 03:00:00, "SAO  ", -11.7, -15.6, 0, 1038.9, 5.7, 315, 0
1950-11-10 04:00:00, "SAO  ", -12.8, -16.1, 0, 1038.9, 2.1, 270, 0
1950-11-10 05:00:00, "SAO  ", -12.2, -17.8, 0, 1038.3, 3.1, 180, 0
1950-11-10 06:00:00, "SAO  ", -12.8, -16.7, 0, 1037.6, 0, 0, 0
1950-11-10 07:00:00, "SAO  ", -15, -17.8, 0, 1037.3, 0, 0, 0
1950-11-10 08:00:00, "SAO  ", -15, -18.9, 0, 1035.9, 1.5, 225, 0
1950-11-10 09:00:00, "SAO  ", -15, -17.8, 0, 1035.2, 1.5, 225, 0
1950-11-10 10:00:00, "SAO  ", -15, -19.4, 0, 1033.9, 1.5, 225, 0
1950-11-10 11:00:00, "SAO  ", -14.4, -18.3, 0, 1033.2, 1.5, 293, 0
1950-11-10 12:00:00, "SAO  ", -13.3, -19.4, 0, 1032.9, 0.5, 225, 0
1950-11-10 13:00:00, "SAO  ", -13.3, -20, 0, 1032.5, 1.5, 270, 0
1950-11-10 14:00:00, "SAO  ", -11.1, -17.8, 0, 1031.5, 1, 293, 0
1950-11-10 15:00:00, "SAO  ", -9.4, -19.4, 0, 1030.8, 1, 225, 0
1950-11-10 16:00:00, "SAO  ", -5.6, -13.9, 0, 1029.5, 1.5, 158, 0
1950-11-10 17:00:00, "SAO  ", -3.3, -13.9, 0.5, 1028.1, 2.1, 180, 0
1950-11-10 18:00:00, "SAO  ", -2.2, -15.6, 0.75, 1027.4, 1, 45, 0
1950-11-10 19:00:00, "SAO  ", -2.2, -14.4, 1, 1025.7, 1.5, 135, 0
1950-11-10 20:00:00, "SAO  ", -1.1, -9.4, 1, 1024.4, 2.1, 135, 0
1950-11-10 21:00:00, "SAO  ", -1.7, -13.9, 1, 1024.4, 5.2, 135, 0
1950-11-10 22:00:00, "SAO  ", -2.8, -15, 1, 1024, 4.6, 135, 0
1950-11-10 23:00:00, "SAO  ", -3.9, -11.1, 1, 1023.4, 4.1, 158, 0
1950-11-11 00:00:00, "SAO  ", -4.4, -11.7, 1, 1022.7, 2.6, 158, 0
1950-11-11 01:00:00, "SAO  ", -4.4, -9.4, 1, 1022.4, 1.5, 135, 0
1950-11-11 02:00:00, "SAO  ", -6.7, -10.6, 0.75, 1022.4, 1, 113, 0
1950-11-11 03:00:00, "SAO  ", -7.8, -11.1, 0.25, 1022, 1.5, 135, 0
1950-11-11 04:00:00, "SAO  ", -6.1, -10.6, 1, 1020.3, 1.5, 23, 0
1950-11-11 05:00:00, "SAO  ", -5.6, -9.4, 1, 1020, 1.5, 23, 0
1950-11-11 06:00:00, "SAO  ", -6.1, -9.4, 0.625, 1020.3, 1, 315, 0
1950-11-11 07:00:00, "SAO  ", -6.1, -11.1, 0.5, 1020.7, 1.5, 360, 0
1950-11-11 08:00:00, "SAO  ", -4.4, -7.2, 0.5, 1020.3, 2.1, 315, 0
1950-11-11 09:00:00, "SAO  ", -3.9, -5.6, 1, 1020.7, 1.5, 270, 0
1950-11-11 10:00:00, "SAO  ", -5, -7.2, 1, 1021, 2.1, 293, 0
1950-11-11 11:00:00, "SAO  ", -4.4, -6.7, 1, 1021.3, 1, 270, 0
1950-11-11 12:00:00, "SAO  ", -3.9, -5.6, 1, 1022, 1.5, 315, 0
